,ticker,fund_aum,asset_class,focus,development_level,region,is_levered,options_available
333,DBO,401888529.0,Commodities,Crude Oil,Blended Development,Global,0.0,1.0
334,DBS,17304865.0,Commodities,Silver,Blended Development,Global,0.0,1.0
335,DBE,220100710.0,Commodities,Broad Energy,Blended Development,Global,0.0,1.0
336,DBA,660764681.0,Commodities,Broad Agriculture,Blended Development,Global,0.0,1.0
337,CWI,1540056000.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,1.0
338,UWM,256110000.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
339,SAA,31415000.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
340,SBB,3531958.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
341,SDD,2026892.0,Equity,Small Cap,Developed Markets,North America,1.0,0.0
342,RWM,249248904.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
343,TWM,73514249.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
344,GII,219690000.0,Equity,Theme,Blended Development,Global,0.0,0.0
345,SCC,1076215.0,Equity,Consumer Discretionary,Developed Markets,North America,1.0,0.0
346,UCC,29519188.0,Equity,Consumer Discretionary,Developed Markets,North America,1.0,0.0
347,SZK,2358876.0,Equity,Consumer Staples,Developed Markets,North America,1.0,0.0
348,UGE,12064250.0,Equity,Consumer Staples,Developed Markets,North America,1.0,0.0
349,DUG,19679686.0,Equity,Energy,Developed Markets,North America,1.0,1.0
350,DIG,132979000.0,Equity,Energy,Developed Markets,North America,1.0,1.0
351,UYG,330024983.0,Equity,Financials,Developed Markets,North America,1.0,1.0
352,URE,146502136.0,Real Estate,Real Estate,Developed Markets,North America,1.0,1.0
353,SRS,19594770.0,Real Estate,Real Estate,Developed Markets,North America,1.0,1.0
354,RXL,120540000.0,Equity,Health Care,Developed Markets,North America,1.0,1.0
355,RXD,787038.0,Equity,Health Care,Developed Markets,North America,1.0,0.0
356,SIJ,2261052.0,Equity,Industrials,Developed Markets,North America,1.0,0.0
357,UXI,30245212.0,Equity,Industrials,Developed Markets,North America,1.0,0.0
358,SMN,9789864.0,Equity,Basic Materials,Developed Markets,North America,1.0,1.0
359,UYM,63639000.0,Equity,Basic Materials,Developed Markets,North America,1.0,1.0
360,ROM,378396500.0,Equity,Technology,Developed Markets,North America,1.0,1.0
361,REW,2771215.0,Equity,Technology,Developed Markets,North America,1.0,1.0
362,USD,35099750.0,Equity,Technology,Developed Markets,North America,1.0,1.0
363,SSG,5056012.0,Equity,Technology,Developed Markets,North America,1.0,0.0
364,UPW,13155725.0,Equity,Utilities,Developed Markets,North America,1.0,0.0
365,SDP,4995640.0,Equity,Utilities,Developed Markets,North America,1.0,0.0
366,QCLN,95773351.0,Equity,Theme,Blended Development,Global,0.0,0.0
367,QQXT,100472296.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
368,FXY,161101000.0,Currency,Japanese Yen,Developed Markets,Asia-Pacific,0.0,1.0
369,UUP,564775000.0,Currency,Developed Markets,Blended Development,Global Ex-U.S.,0.0,1.0
370,UDN,43480870.0,Currency,Developed Markets,Blended Development,Global Ex-U.S.,0.0,1.0
371,SKF,24872264.0,Equity,Financials,Developed Markets,North America,1.0,1.0
372,EPS,204352000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
373,EXT,74436780.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
374,QSY,44243900.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
375,EES,672168000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
376,EZM,1122061500.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
377,PDP,1712103000.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,1.0
378,VEU,22751972611.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,1.0
379,MBB,12090111000.0,Fixed Income,Agency MBS,Developed Markets,North America,0.0,1.0
380,GXC,1031159000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
381,SPEM,1641936000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,0.0
382,GMF,473095490.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
383,PFF,16194804000.0,Equity,Preferred Stock,Developed Markets,North America,0.0,1.0
384,CZA,272036500.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
385,BLV,2158096000.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
386,BIV,14812308856.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
387,BND,36308056913.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
388,BSV,23970602571.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
389,HYG,14895360000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
390,UNG,410925467.0,Commodities,Natural Gas,Blended Development,Global,0.0,1.0
391,SPDW,2606272000.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,1.0
392,GWX,907613000.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,0.0
393,RSX,1891971000.0,Equity,Broad Equity,Emerging Markets,Europe,0.0,1.0
394,USRT,554625000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
395,REZ,301920000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
396,REM,1053939000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
397,GEX,88561049.0,Equity,Theme,Blended Development,Global,0.0,1.0
398,FXD,440205587.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
399,FXG,359606595.0,Equity,Consumer Staples,Developed Markets,North America,0.0,1.0
400,FXN,264854035.0,Equity,Energy,Developed Markets,North America,0.0,1.0
401,FCG,156041016.0,Equity,Energy,Developed Markets,North America,0.0,1.0
402,FXO,1202782065.0,Equity,Financials,Developed Markets,North America,0.0,1.0
403,FRI,100702546.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
404,FXH,1129815167.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
405,FXR,1698274585.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
406,FXZ,317207335.0,Equity,Basic Materials,Developed Markets,North America,0.0,1.0
407,FNI,358470068.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,0.0
408,FIW,324739102.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
409,FAD,145597153.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
410,FAB,98579376.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
411,FYX,617908138.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
412,FNX,845295144.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
413,FTC,874239140.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
414,FTA,1094323445.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
415,FEX,1527232125.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
416,FXL,2116363300.0,Equity,Technology,Developed Markets,North America,0.0,1.0
417,FXU,281928055.0,Equity,Utilities,Developed Markets,North America,0.0,0.0
418,CGW,613548000.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
419,BIL,3437574695.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
420,ITE,656087754.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
421,SPTL,794848000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
422,SPAB,2786865292.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
423,IPE,1175484244.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
424,DRW,99000000.0,Real Estate,Real Estate,Developed Markets,Global Ex-U.S.,0.0,0.0
425,IDV,4783545000.0,Equity,High Dividend Yield,Developed Markets,Developed Markets,0.0,1.0
426,PBD,54888250.0,Equity,Theme,Blended Development,Global,0.0,0.0
427,IDHQ,33866055.0,Equity,Alpha-Seeking,Developed Markets,Developed Markets,0.0,0.0
428,PIO,187557500.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
429,LVL,39744000.0,Equity,High Dividend Yield,Blended Development,Global,0.0,0.0
430,PXF,1195859250.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
431,DEM,2112869000.0,Equity,High Dividend Yield,Emerging Markets,Emerging Markets,0.0,1.0
432,VEA,70008377712.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
433,WPS,149800000.0,Real Estate,Real Estate,Developed Markets,Developed Markets,0.0,1.0
434,GSC,102725588.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
435,EEH,3795372.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
436,NLR,29776682.0,Equity,Theme,Blended Development,Global,0.0,0.0
437,FFR,44890090.0,Real Estate,Real Estate,Developed Markets,Developed Markets,0.0,0.0
438,FDD,531228609.0,Equity,High Dividend Yield,Developed Markets,Europe,0.0,0.0
439,MOO,923691000.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
440,MUB,8977241000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,1.0
441,TFI,2639229720.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,1.0
442,PDN,214120155.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
443,PXH,1028340000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
444,BWX,1995926046.0,Fixed Income,Broad Sovereign,Developed Markets,Global Ex-U.S.,0.0,1.0
445,CMF,908245000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
446,NYF,295444500.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
447,SHM,3715928079.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
448,PLW,179510000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
449,PWZ,247350000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
450,PZT,67573500.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
451,PZA,1600031000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,1.0
452,PCY,4654056000.0,Fixed Income,Broad Sovereign,Emerging Markets,Emerging Markets,0.0,1.0
453,GCE,7438968.0,Multi Asset,Target Risk,Blended Development,Global,0.0,0.0
454,RJA,113942400.0,Commodities,Broad Agriculture,Blended Development,Global,0.0,1.0
455,RJI,404494200.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
456,RJN,24412000.0,Commodities,Broad Energy,Blended Development,Global,0.0,0.0
457,RJZ,12426400.0,Commodities,Broad Industrials,Blended Development,Global,0.0,0.0
458,WMW,32188800.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
459,EFZ,16093750.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
460,EFU,3155347.0,Equity,Broad Equity,Developed Markets,Developed Markets,1.0,1.0
461,EEV,84436122.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,1.0,1.0
462,EUM,160821000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
463,DGS,1518312000.0,Equity,Small Cap,Emerging Markets,Emerging Markets,0.0,1.0
464,EWV,5101780.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,1.0,1.0
465,FXP,128711119.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,1.0,1.0
466,DOD,48028650.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
467,CUT,230535000.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
468,IFEU,41500200.0,Real Estate,Real Estate,Developed Markets,Europe,0.0,0.0
469,IFGL,511104000.0,Real Estate,Real Estate,Developed Markets,Developed Markets,0.0,1.0
470,IEUS,251291500.0,Equity,Small Cap,Developed Markets,Europe,0.0,0.0
471,ECH,404002500.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,1.0
472,BKF,284142000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
473,AIA,998720000.0,Equity,Large Cap,Blended Development,Asia-Pacific,0.0,0.0
474,PVI,62275000.0,Fixed Income,VRDO,Developed Markets,North America,0.0,0.0
475,PHB,996611000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
476,FGD,497252051.0,Equity,High Dividend Yield,Blended Development,Global,0.0,0.0
477,JNK,9399165803.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
478,ITM,1689250000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
479,USL,97236000.0,Commodities,Crude Oil,Blended Development,Global,0.0,1.0
480,EDV,534352500.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
481,TOK,153405000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
482,SCZ,10574734000.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,1.0
483,IGF,2493708000.0,Equity,Theme,Blended Development,Global,0.0,1.0
484,EMB,11130807000.0,Fixed Income,Broad Sovereign,Emerging Markets,Emerging Markets,0.0,1.0
485,MGC,1544452195.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
486,MGK,4018069237.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
487,MGV,2079651089.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
488,TAO,75348000.0,Real Estate,Real Estate,Emerging Markets,Asia-Pacific,0.0,1.0
489,SCJ,471469000.0,Equity,Small Cap,Developed Markets,Asia-Pacific,0.0,1.0
490,PBP,319642000.0,Multi Asset,Buywrite,Developed Markets,North America,0.0,0.0
491,PIZ,242968000.0,Equity,Alpha-Seeking,Developed Markets,Developed Markets,0.0,1.0
492,PIE,249858450.0,Equity,Alpha-Seeking,Emerging Markets,Emerging Markets,0.0,1.0
493,MLN,151819000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
494,KOL,84564000.0,Equity,Energy,Blended Development,Global,0.0,1.0
495,BJK,24264480.0,Equity,Consumer Discretionary,Blended Development,Global,0.0,1.0
496,GCC,168516906.0,Commodities,Broad Commodities,Blended Development,Global,0.0,1.0
497,HAO,79119000.0,Equity,Small Cap,Emerging Markets,Asia-Pacific,0.0,1.0
498,PGX,5062680000.0,Equity,Preferred Stock,Developed Markets,North America,0.0,1.0
499,FUE,948600.0,Commodities,Grains,Blended Development,Global,0.0,0.0
500,GRU,4516429.0,Commodities,Grains,Blended Development,Global,0.0,0.0
501,GSY,1174680000.0,Fixed Income,Broad Debt,Blended Development,Global,0.0,0.0
502,DWX,1161795507.0,Equity,High Dividend Yield,Blended Development,Global Ex-U.S.,0.0,1.0
503,RWL,1023833465.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
504,RWJ,542425631.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
505,RWK,399788567.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
506,SMB,219660800.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
507,EPI,1556100000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
508,UGA,47790000.0,Commodities,Gasoline,Blended Development,Global,0.0,1.0
509,DGP,89877600.0,Commodities,Gold,Blended Development,Global,1.0,0.0
510,DGZ,13618513.0,Commodities,Gold,Blended Development,Global,0.0,0.0
511,DZZ,28119384.0,Commodities,Gold,Blended Development,Global,1.0,0.0
512,PIN,273234000.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,0.0,1.0
513,WIP,620705406.0,Fixed Income,Inflation-Protected,Blended Development,Global Ex-U.S.,0.0,0.0
514,CNY,11408332.0,Currency,Chinese Renminbi,Emerging Markets,Asia-Pacific,0.0,0.0
515,INR,1219008.0,Currency,Indian Rupee,Emerging Markets,Asia-Pacific,0.0,0.0
516,LTL,3290377.0,Equity,Telecommunications,Developed Markets,North America,1.0,0.0
517,ACWX,3158100000.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,1.0
518,ACWI,8682912000.0,Equity,Broad Equity,Blended Development,Global,0.0,1.0
519,TUR,167832000.0,Equity,Broad Equity,Emerging Markets,Europe,0.0,1.0
520,EIS,121155720.0,Equity,Broad Equity,Developed Markets,Middle East & Africa,0.0,0.0
521,THD,526176000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
522,FUD,3455846.0,Commodities,Broad Agriculture,Blended Development,Global,0.0,0.0
523,UAG,2955450.0,Commodities,Broad Agriculture,Blended Development,Global,0.0,0.0
524,UBG,3321879.0,Commodities,Gold,Blended Development,Global,0.0,0.0
525,UCI,93122395.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
526,USV,1805100.0,Commodities,Silver,Blended Development,Global,0.0,0.0
527,DAG,5004517.0,Commodities,Broad Agriculture,Blended Development,Global,1.0,0.0
528,TAN,337908240.0,Equity,Theme,Blended Development,Global,0.0,1.0
529,DDP,454803.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
530,DYY,1648659.0,Commodities,Broad Commodities,Blended Development,Global,1.0,0.0
531,PST,159596000.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
532,TBT,2025689583.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
533,DRR,15455633.0,Currency,Euro,Developed Markets,Europe,1.0,0.0
534,URR,1465911.0,Currency,Euro,Developed Markets,Europe,1.0,0.0
535,GRI,61096000.0,Real Estate,Real Estate,Blended Development,Global,0.0,0.0
536,RWO,2651040000.0,Real Estate,Real Estate,Blended Development,Global,0.0,1.0
537,EWX,484920000.0,Equity,Small Cap,Emerging Markets,Emerging Markets,0.0,1.0
538,CYB,35406000.0,Currency,Chinese Renminbi,Emerging Markets,Asia-Pacific,0.0,1.0
539,DDG,1595055.0,Equity,Energy,Developed Markets,North America,0.0,0.0
540,SEF,36349500.0,Equity,Financials,Developed Markets,North America,0.0,1.0
541,FRN,74169900.0,Equity,Broad Equity,Frontier Markets,Frontier Markets,0.0,0.0
542,PNQI,619938000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
543,BDD,2413800.0,Commodities,Broad Industrials,Blended Development,Global,1.0,0.0
544,BOM,790000.0,Commodities,Broad Industrials,Blended Development,Global,1.0,0.0
545,BOS,720054.0,Commodities,Broad Industrials,Blended Development,Global,0.0,0.0
546,DTO,17211681.0,Commodities,Crude Oil,Blended Development,Global,1.0,0.0
547,OLO,8778850.0,Commodities,Crude Oil,Blended Development,Global,0.0,0.0
548,SZO,1638273.0,Commodities,Crude Oil,Blended Development,Global,0.0,0.0
549,FAN,82202525.0,Equity,Energy,Blended Development,Global,0.0,0.0
550,LD,379540.0,Commodities,Lead,Blended Development,Global,0.0,0.0
551,NIB,32128082.0,Commodities,Cocoa,Blended Development,Global,0.0,1.0
552,ICLN,156746000.0,Equity,Theme,Blended Development,Global,0.0,0.0
553,WOOD,510755400.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
554,VT,12269776537.0,Equity,Broad Equity,Blended Development,Global,0.0,1.0
555,AFK,61973000.0,Equity,Broad Equity,Emerging Markets,Middle East & Africa,0.0,0.0
556,GULF,16919910.0,Equity,Broad Equity,Frontier Markets,Middle East & Africa,0.0,0.0
557,AAXJ,4494072000.0,Equity,Broad Equity,Blended Development,Asia-Pacific,0.0,1.0
558,HAP,109231110.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
559,FLM,20023614.0,Equity,Industrials,Blended Development,Global,0.0,0.0
560,AOK,469837500.0,Multi Asset,Target Risk,Blended Development,Global,0.0,0.0
561,AOM,907944500.0,Multi Asset,Target Risk,Blended Development,Global,0.0,0.0
562,AOR,1111920000.0,Multi Asset,Target Risk,Blended Development,Global,0.0,0.0
563,AOA,885181500.0,Multi Asset,Target Risk,Blended Development,Global,0.0,0.0
564,AGZ,431223000.0,Fixed Income,Agencies,Developed Markets,North America,0.0,0.0
565,SUB,1537914000.0,Fixed Income,Broad Municipals,Developed Markets,North America,0.0,0.0
566,TNA,1007997084.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
567,SPXL,1486193314.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
568,SPXS,212117439.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
569,TZA,278473520.0,Equity,Small Cap,Developed Markets,North America,1.0,1.0
570,ERX,488320649.0,Equity,Energy,Developed Markets,North America,1.0,1.0
571,ERY,33551116.0,Equity,Energy,Developed Markets,North America,1.0,1.0
572,FAS,2293667659.0,Equity,Financials,Developed Markets,North America,1.0,1.0
573,FAZ,114162556.0,Equity,Financials,Developed Markets,North America,1.0,1.0
574,RWW,59225371.0,Equity,Financials,Developed Markets,North America,0.0,0.0
575,PSR,24225000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,0.0
576,SCO,150842578.0,Commodities,Crude Oil,Blended Development,Global,1.0,1.0
577,EUO,219151500.0,Currency,Euro,Developed Markets,Europe,1.0,1.0
578,ULE,8860500.0,Currency,Euro,Developed Markets,Europe,1.0,1.0
579,YCL,2757375.0,Currency,Japanese Yen,Developed Markets,Asia-Pacific,1.0,1.0
580,UCO,485853832.0,Commodities,Crude Oil,Blended Development,Global,1.0,1.0
581,YCS,96082894.0,Currency,Japanese Yen,Developed Markets,Asia-Pacific,1.0,1.0
582,GLL,32829998.0,Commodities,Gold,Blended Development,Global,1.0,1.0
583,UGL,76245000.0,Commodities,Gold,Blended Development,Global,1.0,1.0
584,ZSL,31317512.0,Commodities,Silver,Blended Development,Global,1.0,1.0
585,AGQ,165304202.0,Commodities,Silver,Blended Development,Global,1.0,1.0
586,DZK,29664074.0,Equity,Broad Equity,Developed Markets,Developed Markets,1.0,0.0
587,EDC,237486124.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,1.0,1.0
588,EDZ,85091399.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,1.0,1.0
589,DPK,3490221.0,Equity,Broad Equity,Developed Markets,Developed Markets,1.0,1.0
590,TECL,866512500.0,Equity,Technology,Developed Markets,North America,1.0,1.0
591,TECS,16792180.0,Equity,Technology,Developed Markets,North America,1.0,1.0
592,MIDU,75579125.0,Equity,Mid Cap,Developed Markets,North America,1.0,1.0
593,MIDZ,2747189.0,Equity,Mid Cap,Developed Markets,North America,1.0,1.0
594,MBG,233709000.0,Fixed Income,Agency MBS,Developed Markets,North America,0.0,0.0
595,BWZ,272745000.0,Fixed Income,Broad Sovereign,Developed Markets,Developed Markets,0.0,0.0
596,IDX,49512000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,0.0
597,ISHG,86572500.0,Fixed Income,Broad Sovereign,Developed Markets,Developed Markets,0.0,0.0
598,IGOV,1034754000.0,Fixed Income,Broad Sovereign,Developed Markets,Developed Markets,0.0,1.0
599,AMJ,3273690000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
600,HYD,2437456000.0,Fixed Income,High Yield,Developed Markets,North America,0.0,1.0
601,GXG,106416504.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,1.0
602,SPIB,3297755391.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
603,SPLB,316628635.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,0.0
604,QAI,1134790000.0,Multi Asset,Global Macro,Blended Development,Global,0.0,0.0
605,VSS,4749599748.0,Equity,Small Cap,Blended Development,Global Ex-U.S.,0.0,1.0
606,CWB,4440975000.0,Fixed Income,Convertibles,Developed Markets,North America,0.0,1.0
607,TYD,5880000.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
608,TMF,99876000.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
609,TYO,23939750.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
610,TMV,421212523.0,Fixed Income,Treasury,Developed Markets,North America,1.0,1.0
611,CEW,41670710.0,Currency,Emerging Markets,Emerging Markets,Emerging Markets,0.0,1.0
612,BRF,74315000.0,Equity,Small Cap,Emerging Markets,Latin America,0.0,1.0
613,TUZ,84812362.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
614,EET,53722500.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,1.0,1.0
615,EFO,5200000.0,Equity,Broad Equity,Developed Markets,Developed Markets,1.0,0.0
616,EZJ,4193650.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,1.0,1.0
617,XPP,39554250.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,1.0,1.0
618,MCRO,6565000.0,Multi Asset,Global Macro,Blended Development,Global,0.0,0.0
619,EMIF,36517000.0,Equity,Theme,Emerging Markets,Emerging Markets,0.0,0.0
620,EPV,18036354.0,Equity,Broad Equity,Developed Markets,Europe,1.0,1.0
621,BZQ,154722585.0,Equity,Broad Equity,Emerging Markets,Latin America,1.0,1.0
622,EPU,179304500.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,0.0
623,SPXU,1280535188.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
624,UPRO,622836000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
625,QABA,331782110.0,Equity,Financials,Developed Markets,North America,0.0,1.0
626,EQL,172122460.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
627,CSM,837259500.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
628,DRN,84806500.0,Real Estate,Real Estate,Developed Markets,North America,1.0,1.0
629,DRV,11119766.0,Real Estate,Real Estate,Developed Markets,North America,1.0,1.0
630,SIVR,290301000.0,Commodities,Silver,Blended Development,Global,0.0,1.0
631,VNM,390224000.0,Equity,Broad Equity,Frontier Markets,Asia-Pacific,0.0,0.0
632,GXF,33663980.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
633,TBF,653235000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
634,STPZ,874666800.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
635,LTPZ,251085600.0,Fixed Income,TIPS,Developed Markets,North America,0.0,1.0
636,TIPZ,52609635.0,Fixed Income,TIPS,Developed Markets,North America,0.0,0.0
637,SGOL,1059021000.0,Commodities,Gold,Blended Development,Global,0.0,1.0
638,PSK,514173500.0,Equity,Preferred Stock,Developed Markets,North America,0.0,0.0
639,IWL,146126255.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
640,IWX,310317120.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
641,IWY,1151208000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
642,BBRC,64316735.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,0.0
643,CPI,46203960.0,Multi Asset,Global Macro,Blended Development,Global,0.0,0.0
644,GRES,235984000.0,Equity,Natural Resources,Blended Development,Global,0.0,0.0
645,DJCI,81078093.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
646,ZROZ,154090164.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
647,SCHB,12827231500.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
648,SCHX,13327691000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
649,SCHF,15074059000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
650,SCHA,7985120000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
651,GDXJ,3718657118.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
652,MINT,8990845800.0,Fixed Income,Investment Grade,Blended Development,Global,0.0,0.0
653,GRID,34439608.0,Equity,Theme,Blended Development,Global,0.0,0.0
654,MNA,543951000.0,Equity,Long/Short,Blended Development,Global,0.0,0.0
655,BAB,906672000.0,Fixed Income,Build America Bonds,Developed Markets,North America,0.0,0.0
656,INDY,921492000.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,0.0,1.0
657,UNL,6149000.0,Commodities,Natural Gas,Blended Development,Global,0.0,1.0
658,VGLT,619238603.0,Fixed Income,Broad Market,Developed Markets,North America,0.0,0.0
