,0,1
5272,GE,UTX
5273,GE,PHG
5274,GE,MMM
5275,GE,MDT
5276,GE,SPY
5277,GEF,SLGN
5278,GEF,GFN
5279,GEF,TRS
5280,GEF,SON
5281,GEF,CCK
5282,GEF,CYRX
5283,GEF,SPY
5284,GEL,EPD
5285,GEL,DCP
5286,GEL,NS
5287,GEL,HFC
5288,GEL,PSX
5289,GEL,MPLX
5290,GEL,DK
5291,GEL,ANDX
5292,GEL,SPY
5293,GEO,CXW
5294,GEO,SPY
5295,GES,URBN
5296,GES,SHOO
5297,GES,ROST
5298,GES,ANF
5299,GES,AEO
5300,GES,GPS
5301,GES,JWN
5302,GES,CRI
5303,GES,PVH
5304,GES,BEBE
5305,GES,SPY
5306,GFF,LMT
5307,GFF,BMS
5308,GFF,BA
5309,GFF,GD
5310,GFF,NOC
5311,GFF,SON
5312,GFF,UTX
5313,GFF,PGTI
5314,GFF,SPY
5315,GGG,GTLS
5316,GGG,FLS
5317,GGG,DOV
5318,GGG,GRC
5319,GGG,IEX
5320,GGG,ITW
5321,GGG,CFX
5322,GGG,XYL
5323,GGG,ITT
5324,GGG,SPY
5325,GHC,CECO
5326,GHC,APEI
5327,GHC,LOPE
5328,GHC,NAUH
5329,GHC,BPI
5330,GHC,ATGE
5331,GHC,SPY
5332,GHDX,MYGN
5333,GHDX,DGX
5334,GHDX,LH
5335,GHDX,GEN
5336,GHDX,QGEN
5337,GHDX,XLV
5338,GHDX,SPY
5339,GHL,LAZ
5340,GHL,EVR
5341,GHL,SPY
5342,GIII,COLM
5343,GIII,GES
5344,GIII,PVH
5345,GIII,RL
5346,GIII,EVK
5347,GIII,SQBG
5348,GIII,SPY
5349,GILD,AMGN
5350,GILD,ALXN
5351,GILD,CELG
5352,GILD,VRTX
5353,GILD,ILMN
5354,GILD,BIIB
5355,GILD,JNJ
5356,GILD,LLY
5357,GILD,MRK
5358,GILD,ABBV
5359,GILD,XLV
5360,GILD,SPY
5361,GIS,HAIN
5362,GIS,CAG
5363,GIS,K
5364,GIS,SJM
5365,GIS,THS
5366,GIS,POST
5367,GIS,MDLZ
5368,GIS,SPY
5369,GKOS,IART
5370,GKOS,ICUI
5371,GKOS,ATRC
5372,GKOS,BSX
5373,GKOS,XLV
5374,GKOS,SPY
5375,GLIBA,SPY
5376,GLP,CLNE
5377,GLP,APU
5378,GLP,INT
5379,GLP,SGU
5380,GLP,SPH
5381,GLP,AE
5382,GLP,CAPL
5383,GLP,SUN
5384,GLP,CEQP
5385,GLP,SPY
5386,GLPI,HST
5387,GLPI,DRH
5388,GLPI,PEB
5389,GLPI,CHSP
5390,GLPI,INN
5391,GLPI,HPT
5392,GLPI,SPY
5393,GLT,UFS
5394,GLT,SWM
5395,GLT,IP
5396,GLT,PKG
5397,GLT,NP
5398,GLT,CLW
5399,GLT,SPY
5400,GLUU,MSFT
5401,GLUU,TTWO
5402,GLUU,AMZN
5403,GLUU,AAPL
5404,GLUU,EA
5405,GLUU,ATVI
5406,GLUU,ZNGA
5407,GLUU,FB
5408,GLUU,GOOGL
5409,GLUU,XLK
5410,GLUU,SPY
5411,GLW,OCC
5412,GLW,CLFD
5413,GLW,PLT
5414,GLW,PPG
5415,GLW,TMO
5416,GLW,MMM
5417,GLW,OC
5418,GLW,TEL
5419,GLW,COMM
5420,GLW,VIAV
5421,GLW,XLK
5422,GLW,SPY
5423,GLYC,JNJ
5424,GLYC,PFE
5425,GLYC,SNY
5426,GLYC,PTN
5427,GLYC,BLUE
5428,GLYC,EIGR
5429,GLYC,SVRA
5430,GLYC,XLV
5431,GLYC,SPY
5432,GM,GNTX
5433,GM,TSLA
5434,GM,HMC
5435,GM,TM
5436,GM,F
5437,GM,TTM
5438,GM,SPY
5439,GME,AAPL
5440,GME,TECD
5441,GME,BBY
5442,GME,T
5443,GME,SPY
5444,GMED,NUVA
5445,GMED,RTIX
5446,GMED,SYK
5447,GMED,ZBH
5448,GMED,ATEC
5449,GMED,XLV
5450,GMED,SPY
5451,GMS,HDS
5452,GMS,HBP
5453,GMS,IBP
5454,GMS,SPY
5455,GNL,ANH
5456,GNL,DEI
5457,GNL,IRET
5458,GNL,SPY
5459,GNRC,WWD
5460,GNRC,AMOT
5461,GNRC,BGG
5462,GNRC,CAT
5463,GNRC,CMI
5464,GNRC,RBC
5465,GNRC,SVT
5466,GNRC,BWXT
5467,GNRC,CPST
5468,GNRC,SPY
5469,GNTX,MGA
5470,GNTX,CTAS
5471,GNTX,DORM
5472,GNTX,ALV
5473,GNTX,FSS
5474,GNTX,LEA
5475,GNTX,APTV
5476,GNTX,THRM
5477,GNTX,VC
5478,GNTX,SPY
5479,GNW,AAME
5480,GNW,IHC
5481,GNW,UNM
5482,GNW,LNC
5483,GNW,MET
5484,GNW,PRU
5485,GNW,CNO
5486,GNW,SPY
5487,GOLF,NLS
5488,GOLF,SPY
5489,GOOD,OFC
5490,GOOD,NHI
5491,GOOD,OLP
5492,GOOD,SPY
5493,GOOGL,MSFT
5494,GOOGL,AKAM
5495,GOOGL,ADBE
5496,GOOGL,AAPL
5497,GOOGL,EBAY
5498,GOOGL,BIDU
5499,GOOGL,IAC
5500,GOOGL,YNDX
5501,GOOGL,FB
5502,GOOGL,BCOR
5503,GOOGL,XLK
5504,GOOGL,SPY
5505,GPC,LKQ
5506,GPC,DORM
5507,GPC,PRTS
5508,GPC,SNA
5509,GPC,SMP
5510,GPC,AAP
5511,GPC,ORLY
5512,GPC,SPY
5513,GPI,CPRT
5514,GPI,CRMT
5515,GPI,RUSHA
5516,GPI,LAD
5517,GPI,AN
5518,GPI,SAH
5519,GPI,ABG
5520,GPI,KMX
5521,GPI,PAG
5522,GPI,SPY
5523,GPK,PKG
5524,GPK,WRK
5525,GPK,SPY
5526,GPMT,NYMT
5527,GPMT,O
5528,GPMT,NTP
5529,GPMT,SPY
5530,GPN,INTU
5531,GPN,EEFT
5532,GPN,FISV
5533,GPN,EBAY
5534,GPN,TSS
5535,GPN,FIS
5536,GPN,MA
5537,GPN,WU
5538,GPN,SPY
5539,GPOR,AXAS
5540,GPOR,AREX
5541,GPOR,XOM
5542,GPOR,DVN
5543,GPOR,EOG
5544,GPOR,XEC
5545,GPOR,HES
5546,GPOR,FANG
5547,GPOR,WLL
5548,GPOR,SPY
5549,GPRE,REX
5550,GPRE,VLO
5551,GPRE,ADM
5552,GPRE,FF
5553,GPRE,PEIX
5554,GPRE,GRBK
5555,GPRE,SPY
5556,GPRO,AVID
5557,GPRO,CAJ
5558,GPRO,XLK
5559,GPRO,SPY
5560,GPS,URBN
5561,GPS,GES
5562,GPS,ANF
5563,GPS,AEO
5564,GPS,BKE
5565,GPS,EXPR
5566,GPS,TLYS
5567,GPS,SPY
5568,GRA,IOSP
5569,GRA,ALB
5570,GRA,FOE
5571,GRA,RPM
5572,GRA,BAK
5573,GRA,HUN
5574,GRA,CE
5575,GRA,DWDP
5576,GRA,SPY
5577,GRBK,GPRE
5578,GRBK,REX
5579,GRBK,REGI
5580,GRBK,PEIX
5581,GRBK,SPY
5582,GRC,FELE
5583,GRC,FLS
5584,GRC,GGG
5585,GRC,IEX
5586,GRC,CFX
5587,GRC,XYL
5588,GRC,ITT
5589,GRC,SPY
5590,GRMN,FLIR
5591,GRMN,KVHI
5592,GRMN,CMTL
5593,GRMN,TRMB
5594,GRMN,JOUT
5595,GRMN,HON
5596,GRMN,MSI
5597,GRMN,LLL
5598,GRMN,XLK
5599,GRMN,SPY
5600,GRPN,XLK
5601,GRPN,SPY
5602,GRUB,BDL
5603,GRUB,BLMN
5604,GRUB,BURG
5605,GRUB,XLK
5606,GRUB,SPY
5607,GS,BCS
5608,GS,MS
5609,GS,BAC
5610,GS,DB
5611,GS,JPM
5612,GS,SMFG
5613,GS,C
5614,GS,SPY
5615,GSBC,UMBF
5616,GSBC,ATLO
5617,GSBC,WTBA
5618,GSBC,GFED
5619,GSBC,CBSH
5620,GSBC,QCRH
5621,GSBC,EFSC
5622,GSBC,HWBK
5623,GSBC,MOFG
5624,GSBC,WFC
5625,GSBC,SPY
5626,GSM,HAYN
5627,GSM,GLW
5628,GSM,SO
5629,GSM,DWDP
5630,GSM,SPY
5631,GT,CTB
5632,GT,SPY
5633,GTE,EC
5634,GTE,YPF
5635,GTE,PBR
5636,GTE,RDS.A
5637,GTE,GPRK
5638,GTE,SPY
5639,GTES,SPY
5640,GTHX,OMER
5641,GTHX,XLV
5642,GTHX,SPY
5643,GTLS,AME
5644,GTLS,BMI
5645,GTLS,GE
5646,GTLS,GGG
5647,GTLS,IEX
5648,GTLS,CFX
5649,GTLS,INGN
5650,GTLS,KOOL
5651,GTLS,SPY
5652,GTN.A,SBGI
5653,GTN.A,NXST
5654,GTN.A,DIS
5655,GTN.A,EVC
5656,GTN.A,CBS
5657,GTN.A,FOXA
5658,GTN.A,SSP
5659,GTN.A,SPY
5660,GTT,SHEN
5661,GTT,CMCSA
5662,GTT,CTL
5663,GTT,VZ
5664,GTT,T
5665,GTT,IDT
5666,GTT,SPY
5667,GTY,MAC
5668,GTY,ADC
5669,GTY,KIM
5670,GTY,SPY
5671,GVA,STRL
5672,GVA,EME
5673,GVA,PWR
5674,GVA,JEC
5675,GVA,VMC
5676,GVA,FLR
5677,GVA,KBR
5678,GVA,ACM
5679,GVA,TPC
5680,GVA,SPY
5681,GWB,ISBC
5682,GWB,BANC
5683,GWB,SSB
5684,GWB,SPY
5685,GWR,CNI
5686,GWR,CP
5687,GWR,NSC
5688,GWR,UNP
5689,GWR,KSU
5690,GWR,CSX
5691,GWR,SPY
5692,GWRE,XLK
5693,GWRE,SPY
5694,GWW,FAST
5695,GWW,LAWS
5696,GWW,HWCC
5697,GWW,MSM
5698,GWW,AXE
5699,GWW,WCC
5700,GWW,HSC
5701,GWW,SNA
5702,GWW,HDS
5703,GWW,SPY
5704,H,MTN
5705,H,WYND
5706,H,MAR
5707,H,HLT
5708,H,IHG
5709,H,SPY
5710,HA,SKYW
5711,HA,JBLU
5712,HA,ALGT
5713,HA,ALK
5714,HA,LUV
5715,HA,DAL
5716,HA,AAL
5717,HA,SAVE
5718,HA,UAL
5719,HA,SPY
5720,HAE,CERS
5721,HAE,BAX
5722,HAE,BDX
5723,HAE,JNJ
5724,HAE,SYK
5725,HAE,TMO
5726,HAE,PKI
5727,HAE,MDT
5728,HAE,XLV
5729,HAE,SPY
5730,HAFC,CVBF
5731,HAFC,HTBK
5732,HAFC,WABC
5733,HAFC,PMBC
5734,HAFC,UBFO
5735,HAFC,PPBI
5736,HAFC,RNST
5737,HAFC,PACW
5738,HAFC,CFR
5739,HAFC,SPY
5740,HAIN,CPB
5741,HAIN,GIS
5742,HAIN,SJM
5743,HAIN,THS
5744,HAIN,MDLZ
5745,HAIN,KHC
5746,HAIN,SPY
5747,HAL,CKH
5748,HAL,SPN
5749,HAL,NOV
5750,HAL,SLB
5751,HAL,NR
5752,HAL,OII
5753,HAL,RES
5754,HAL,TTI
5755,HAL,RDS.A
5756,HAL,BHGE
5757,HAL,SPY
5758,HALO,BAX
5759,HALO,JNJ
5760,HALO,LLY
5761,HALO,PFE
5762,HALO,SNY
5763,HALO,ALBO
5764,HALO,MNKD
5765,HALO,XON
5766,HALO,XLV
5767,HALO,SPY
5768,HAS,JAKK
5769,HAS,EA
5770,HAS,MAT
5771,HAS,SGMS
5772,HAS,ATVI
5773,HAS,DIS
5774,HAS,VIAB
5775,HAS,PTE
5776,HAS,SPY
5777,HASI,ATAX
5778,HASI,EFC
5779,HASI,WD
5780,HASI,LADR
5781,HASI,SPY
5782,HBAN,OVBC
5783,HBAN,UBOH
5784,HBAN,FITB
5785,HBAN,FFBC
5786,HBAN,WSBC
5787,HBAN,BBT
5788,HBAN,BAC
5789,HBAN,FNB
5790,HBAN,PRK
5791,HBAN,LCNB
5792,HBAN,SPY
5793,HBI,GIL
5794,HBI,ICON
5795,HBI,OXM
5796,HBI,PVH
5797,HBI,RL
5798,HBI,SPY
5799,HBNC,THFF
5800,HBNC,LKFN
5801,HBNC,GABC
5802,HBNC,FRME
5803,HBNC,SRCE
5804,HBNC,ONB
5805,HBNC,SPY
5806,HCA,UHS
5807,HCA,CYH
5808,HCA,THC
5809,HCA,XLV
5810,HCA,SPY
5811,HCC,SPY
5812,HCKT,HURN
5813,HCKT,ICFI
5814,HCKT,III
5815,HCKT,MMS
5816,HCKT,XOM
5817,HCKT,FCN
5818,HCKT,IBM
5819,HCKT,HPQ
5820,HCKT,SPY
5821,HCLP,HAL
5822,HCLP,UNP
5823,HCLP,SLCA
5824,HCLP,BHGE
5825,HCLP,SPY
5826,HCP,VTR
5827,HCP,UHT
5828,HCP,SBRA
5829,HCP,DOC
5830,HCP,TIPT
5831,HCP,HTA
5832,HCP,WELL
5833,HCP,SPY
5834,HCSG,CTAS
5835,HCSG,ABM
5836,HCSG,UNF
5837,HCSG,ARMK
5838,HCSG,TLRD
5839,HCSG,SPY
5840,HD,BLDR
5841,HD,LOW
5842,HD,WMT
5843,HD,TGT
5844,HD,SPY
5845,HDS,FAST
5846,HDS,HWCC
5847,HDS,MSM
5848,HDS,AXE
5849,HDS,WCC
5850,HDS,GWW
5851,HDS,WSO
5852,HDS,DNOW
5853,HDS,SPY
5854,HE,EIX
5855,HE,PCG
5856,HE,AES
5857,HE,IDA
5858,HE,PNW
5859,HE,PNM
5860,HE,POR
5861,HE,XLU
5862,HE,SPY
5863,HEES,MIND
5864,HEES,URI
5865,HEES,CCI
5866,HEES,SPY
5867,HEI,TGI
5868,HEI,GE
5869,HEI,SIF
5870,HEI,UTX
5871,HEI,WAIR
5872,HEI,SPY
5873,HELE,LCUT
5874,HELE,IRBT
5875,HELE,NWL
5876,HELE,PG
5877,HELE,PHG
5878,HELE,REV
5879,HELE,SPY
5880,HEP,PAA
5881,HEP,MMP
5882,HEP,NS
5883,HEP,SEMG
5884,HEP,BKEP
5885,HEP,HFC
5886,HEP,DKL
5887,HEP,PSXP
5888,HEP,PAGP
5889,HEP,SPY
5890,HES,TOT
5891,HES,XOM
5892,HES,APC
5893,HES,OXY
5894,HES,BP
5895,HES,SNP
5896,HES,CVX
5897,HES,MRO
5898,HES,COP
5899,HES,RDS.A
5900,HES,SPY
5901,HESM,SPY
5902,HF,NVR
5903,HF,JLL
5904,HF,EVR
5905,HF,CBRE
5906,HF,SPY
5907,HFC,CLMT
5908,HFC,VLO
5909,HFC,CVX
5910,HFC,MPC
5911,HFC,PSX
5912,HFC,PBF
5913,HFC,DK
5914,HFC,SPY
5915,HFWA,COLB
5916,HFWA,FRC
5917,HFWA,BANR
5918,HFWA,SPY
5919,HGV,NYMT
5920,HGV,O
5921,HGV,NTP
5922,HGV,SPY
5923,HHC,TCI
5924,HHC,NEN
5925,HHC,CTO
5926,HHC,SPY
5927,HI,MATW
5928,HI,KMB
5929,HI,SCI
5930,HI,STON
5931,HI,WTW
5932,HI,SPY
5933,HIFR,AKR
5934,HIFR,SHO
5935,HIFR,SPY
5936,HIG,SIGI
5937,HIG,ACGL
5938,HIG,HALL
5939,HIG,AEG
5940,HIG,AFG
5941,HIG,RLI
5942,HIG,AIZ
5943,HIG,GNW
5944,HIG,SPY
5945,HII,AVAV
5946,HII,LMT
5947,HII,GD
5948,HII,HON
5949,HII,NOC
5950,HII,AJRD
5951,HII,SPY
5952,HIIQ,EHTH
5953,HIIQ,CI
5954,HIIQ,XLV
5955,HIIQ,SPY
5956,HIW,VNO
5957,HIW,BDN
5958,HIW,CLI
5959,HIW,OFC
5960,HIW,LXP
5961,HIW,FSP
5962,HIW,SPY
5963,HK,MCF
5964,HK,MRO
5965,HK,SPY
5966,HL,PAAS
5967,HL,MAG
5968,HL,EXK
5969,HL,SVM
5970,HL,AUMN
5971,HL,CDE
5972,HL,AG
5973,HL,WPM
5974,HL,SPY
5975,HLF,NATR
5976,HLF,NUS
5977,HLF,AVP
5978,HLF,MED
5979,HLF,USNA
5980,HLF,GNC
5981,HLF,MTEX
5982,HLF,SPY
5983,HLI,MKTX
5984,HLI,MS
5985,HLI,OPY
5986,HLI,SPY
5987,HLIT,CSCO
5988,HLIT,SEAC
5989,HLIT,ERIC
5990,HLIT,BDR
5991,HLIT,HRS
5992,HLIT,BDC
5993,HLIT,COMM
5994,HLIT,XLK
5995,HLIT,SPY
5996,HLNE,SPY
5997,HLT,CHH
5998,HLT,WYND
5999,HLT,H
6000,HLT,MAR
6001,HLT,IHG
6002,HLT,SPY
6003,HLX,SPN
6004,HLX,HAL
6005,HLX,EPD
6006,HLX,OII
6007,HLX,TTI
6008,HLX,SPY
6009,HMHC,SCHL
6010,HMHC,ATAI
6011,HMHC,PSO
6012,HMHC,SPY
6013,HMN,ERIE
6014,HMN,ALL
6015,HMN,Y
6016,HMN,PGR
6017,HMN,MET
6018,HMN,AIG
6019,HMN,NGHC
6020,HMN,SPY
6021,HMST,UBSI
6022,HMST,FBC
6023,HMST,WSBF
6024,HMST,UBSH
6025,HMST,SPY
6026,HMSY,MGLN
6027,HMSY,WCG
6028,HMSY,SPY
6029,HMTV,CMCSA
6030,HMTV,DISCA
6031,HMTV,TV
6032,HMTV,DIS
6033,HMTV,AMCX
6034,HMTV,VIAB
6035,HMTV,FOXA
6036,HMTV,SPY
6037,HNI,MLHR
6038,HNI,KEQU
6039,HNI,KBAL
6040,HNI,VIRC
6041,HNI,SCS
6042,HNI,SNA
6043,HNI,KNL
6044,HNI,SPY
6045,HOG,HMC
6046,HOG,PII
6047,HOG,SPY
6048,HOLX,DGX
6049,HOLX,ABT
6050,HOLX,BDX
6051,HOLX,BSX
6052,HOLX,GE
6053,HOLX,JNJ
6054,HOLX,TMO
6055,HOLX,PHG
6056,HOLX,XLV
6057,HOLX,SPY
6058,HOMB,SBSI
6059,HOMB,BOKF
6060,HOMB,HWC
6061,HOMB,SFNC
6062,HOMB,IBKC
6063,HOMB,TCBI
6064,HOMB,CFR
6065,HOMB,PB
6066,HOMB,BXS
6067,HOMB,SPY
6068,HOME,KIRK
6069,HOME,WSM
6070,HOME,TCS
6071,HOME,SPY
6072,HON,LMT
6073,HON,BA
6074,HON,EMR
6075,HON,GD
6076,HON,GE
6077,HON,UTX
6078,HON,RTN
6079,HON,SPY
6080,HONE,SPY
6081,HOPE,CVBF
6082,HOPE,HTBK
6083,HOPE,EWBC
6084,HOPE,WABC
6085,HOPE,CVCY
6086,HOPE,PFBC
6087,HOPE,SPY
6088,HP,PDS
6089,HP,PTEN
6090,HP,DO
6091,HP,UNT
6092,HP,NBR
6093,HP,PES
6094,HP,SPY
6095,HPE,XLK
6096,HPE,SPY
6097,HPP,VNO
6098,HPP,BDN
6099,HPP,KRC
6100,HPP,SLG
6101,HPP,CLI
6102,HPP,OFC
6103,HPP,FSP
6104,HPP,SPY
6105,HPQ,CSCO
6106,HPQ,INTC
6107,HPQ,MSFT
6108,HPQ,AAPL
6109,HPQ,CAJ
6110,HPQ,IBM
6111,HPQ,ORCL
6112,HPQ,XRX
6113,HPQ,SMCI
6114,HPQ,XLK
6115,HPQ,SPY
6116,HPT,HST
6117,HPT,DRH
6118,HPT,CHSP
6119,HPT,RLJ
6120,HPT,INN
6121,HPT,SPY
6122,HQY,UHAL
6123,HQY,FCFS
6124,HQY,XLK
6125,HQY,SPY
6126,HR,ARE
6127,HR,LTC
6128,HR,NHI
6129,HR,MPW
6130,HR,HCP
6131,HR,DOC
6132,HR,TIPT
6133,HR,WELL
6134,HR,SPY
6135,HRB,INTU
6136,HRB,ADP
6137,HRB,PRGX
6138,HRB,CBZ
6139,HRB,WU
6140,HRB,BCOR
6141,HRB,MGI
6142,HRB,SPY
6143,HRC,CAH
6144,HRC,GE
6145,HRC,IVC
6146,HRC,SYK
6147,HRC,ZBH
6148,HRC,ELMD
6149,HRC,STE
6150,HRC,XLV
6151,HRC,SPY
6152,HRI,MIND
6153,HRI,SPY
6154,HRL,CAG
6155,HRL,TSN
6156,HRL,BRFS
6157,HRL,SEB
6158,HRL,PPC
6159,HRL,SPY
6160,HRS,XLK
6161,HRS,SPY
6162,HRTX,SRDX
6163,HRTX,DRRX
6164,HRTX,NKTR
6165,HRTX,ACHN
6166,HRTX,LGND
6167,HRTX,PCRX
6168,HRTX,ALKS
6169,HRTX,INSY
6170,HRTX,XLV
6171,HRTX,SPY
6172,HSC,DOV
6173,HSC,GE
6174,HSC,TRN
6175,HSC,SPY
6176,HSIC,XLV
6177,HSIC,SPY
6178,HSII,KELYA
6179,HSII,KFY
6180,HSII,MAN
6181,HSII,NSP
6182,HSII,HSON
6183,HSII,JOB
6184,HSII,SPY
6185,HSKA,IDXX
6186,HSKA,ICCC
6187,HSKA,NVS
6188,HSKA,LLY
6189,HSKA,PFE
6190,HSKA,MRK
6191,HSKA,ZTS
6192,HSKA,XLV
6193,HSKA,SPY
6194,HST,AHT
6195,HST,DRH
6196,HST,PEB
6197,HST,CHSP
6198,HST,RLJ
6199,HST,INN
6200,HST,SOHO
6201,HST,HT
6202,HST,HPT
6203,HST,SPY
6204,HSTM,CYH
6205,HSTM,THC
6206,HSTM,XLK
6207,HSTM,SPY
6208,HSY,JBSS
6209,HSY,HAIN
6210,HSY,GIS
6211,HSY,MDLZ
6212,HSY,RMCF
6213,HSY,SPY
6214,HT,HST
6215,HT,AHT
6216,HT,DRH
6217,HT,PEB
6218,HT,CHSP
6219,HT,SOHO
6220,HT,HPT
6221,HT,CDOR
6222,HT,SPY
6223,HTA,DRE
6224,HTA,VTR
6225,HTA,UHT
6226,HTA,HCP
6227,HTA,SBRA
6228,HTA,TIPT
6229,HTA,WELL
6230,HTA,SPY
6231,HTBI,OFED
6232,HTBI,SPY
6233,HTBK,TCBK
6234,HTBK,AMRB
6235,HTBK,CWBC
6236,HTBK,CATY
6237,HTBK,CVBF
6238,HTBK,BSRR
6239,HTBK,PPBI
6240,HTBK,BOCH
6241,HTBK,BMRC
6242,HTBK,SPY
6243,HTH,ERIE
6244,HTH,CINF
6245,HTH,ACGL
6246,HTH,ALL
6247,HTH,TRV
6248,HTH,HMST
6249,HTH,FBC
6250,HTH,WSBF
6251,HTH,SPY
6252,HTLD,PTSI
6253,HTLD,CVTI
6254,HTLD,MRTN
6255,HTLD,USAK
6256,HTLD,WERN
6257,HTLD,ULH
6258,HTLD,KNX
6259,HTLD,SPY
6260,HTLF,UMBF
6261,HTLF,BOKF
6262,HTLF,CBSH
6263,HTLF,FCNCA
6264,HTLF,GSBC
6265,HTLF,QCRH
6266,HTLF,WFC
6267,HTLF,TCF
6268,HTLF,USB
6269,HTLF,ASB
6270,HTLF,SPY
6271,HTZ,UHAL
6272,HTZ,URI
6273,HTZ,CAR
6274,HTZ,SPY
6275,HUBB,HON
6276,HUBB,AZZ
6277,HUBB,AYI
6278,HUBB,TEL
6279,HUBB,AMSC
6280,HUBB,RVLT
6281,HUBB,XLK
6282,HUBB,SPY
6283,HUBG,EXPD
6284,HUBG,JBHT
6285,HUBG,ODFL
6286,HUBG,CHRW
6287,HUBG,R
6288,HUBG,RRTS
6289,HUBG,RLGT
6290,HUBG,SPY
6291,HUBS,XLK
6292,HUBS,SPY
6293,HUM,XLV
6294,HUM,SPY
6295,HUN,EMN
6296,HUN,SSL
6297,HUN,POL
6298,HUN,KRO
6299,HUN,ASH
6300,HUN,DWDP
6301,HUN,SPY
6302,HURN,RECN
6303,HURN,CRAI
6304,HURN,ICFI
6305,HURN,III
6306,HURN,HCKT
6307,HURN,MMS
6308,HURN,NCI
6309,HURN,FCN
6310,HURN,SPY
6311,HWC,BANF
6312,HWC,BOKF
6313,HWC,TRMK
6314,HWC,IBKC
6315,HWC,RNST
6316,HWC,CFR
6317,HWC,RF
6318,HWC,BXS
6319,HWC,SPY
6320,HXL,TGI
6321,HXL,CVU
6322,HXL,BA
6323,HXL,SPR
6324,HXL,SPY
6325,HY,MNTX
6326,HY,TEX
6327,HY,CMI
6328,HY,WNC
6329,HY,SPY
6330,HZNP,AMGN
6331,HZNP,BSTC
6332,HZNP,AZN
6333,HZNP,PFE
6334,HZNP,RDY
6335,HZNP,MRK
6336,HZNP,ALDR
6337,HZNP,RDUS
6338,HZNP,XLV
6339,HZNP,SPY
6340,IAC,MSFT
6341,IAC,BIDU
6342,IAC,DIS
6343,IAC,CBS
6344,IAC,BCOR
6345,IAC,FOXA
6346,IAC,GOOGL
6347,IAC,LEAF
6348,IAC,XLK
6349,IAC,SPY
6350,IART,CNMD
6351,IART,RTIX
6352,IART,CAH
6353,IART,JNJ
6354,IART,SYK
6355,IART,TFX
6356,IART,ZBH
6357,IART,MDT
6358,IART,XRAY
6359,IART,XLV
6360,IART,SPY
6361,IBCP,MBWM
6362,IBCP,MCBC
6363,IBCP,CHFC
6364,IBCP,SRCE
6365,IBCP,HBAN
6366,IBCP,MBTF
6367,IBCP,MFNC
6368,IBCP,SPY
6369,IBKC,BOKF
6370,IBKC,HWC
6371,IBKC,SFNC
6372,IBKC,TRMK
6373,IBKC,HOMB
6374,IBKC,BBT
6375,IBKC,STI
6376,IBKC,RF
6377,IBKC,BXS
6378,IBKC,SPY
6379,IBKR,NDAQ
6380,IBKR,MKTX
6381,IBKR,AMTD
6382,IBKR,CME
6383,IBKR,GS
6384,IBKR,SCHW
6385,IBKR,ICE
6386,IBKR,CBOE
6387,IBKR,SPY
6388,IBM,CSCO
6389,IBM,INTC
6390,IBM,MSFT
6391,IBM,AAPL
6392,IBM,SAP
6393,IBM,VMW
6394,IBM,ACN
6395,IBM,ORCL
6396,IBM,HPQ
6397,IBM,GOOGL
6398,IBM,XLK
6399,IBM,SPY
6400,IBOC,FFIN
6401,IBOC,SBSI
6402,IBOC,BOKF
6403,IBOC,TCBI
6404,IBOC,CFR
6405,IBOC,PB
6406,IBOC,IBTX
6407,IBOC,LTXB
6408,IBOC,SPY
6409,IBP,APOG
6410,IBP,OC
6411,IBP,CBPX
6412,IBP,BMCH
6413,IBP,SPY
6414,IBTX,FFIN
6415,IBTX,IBOC
6416,IBTX,SBSI
6417,IBTX,IBKC
6418,IBTX,TCBI
6419,IBTX,CFR
6420,IBTX,PB
6421,IBTX,LTXB
6422,IBTX,SPY
6423,ICE,NDAQ
6424,ICE,CME
6425,ICE,CBOE
6426,ICE,SPY
6427,ICFI,EXPO
6428,ICFI,TTEK
6429,ICFI,RECN
6430,ICFI,HURN
6431,ICFI,CRAI
6432,ICFI,MMS
6433,ICFI,NCI
6434,ICFI,GPX
6435,ICFI,FCN
6436,ICFI,BAH
6437,ICFI,SPY
6438,ICPT,GILD
6439,ICPT,MNOV
6440,ICPT,BMY
6441,ICPT,LLY
6442,ICPT,CNAT
6443,ICPT,XLV
6444,ICPT,SPY
6445,ICUI,MMSI
6446,ICUI,ANGO
6447,ICUI,PODD
6448,ICUI,BAX
6449,ICUI,BDX
6450,ICUI,TFX
6451,ICUI,EW
6452,ICUI,XLV
6453,ICUI,SPY
6454,IDA,XLU
6455,IDA,SPY
6456,IDCC,INTC
6457,IDCC,AAPL
6458,IDCC,XLNX
6459,IDCC,QUIK
6460,IDCC,ERIC
6461,IDCC,SNE
6462,IDCC,BB
6463,IDCC,SPY
6464,IDXX,HSIC
6465,IDXX,NEOG
6466,IDXX,VIVO
6467,IDXX,ABT
6468,IDXX,TMO
6469,IDXX,HSKA
6470,IDXX,XLV
6471,IDXX,SPY
6472,IEP,MNRO
6473,IEP,AZO
6474,IEP,AAP
6475,IEP,ORLY
6476,IEP,SPY
6477,IEX,FLS
6478,IEX,DOV
6479,IEX,GRC
6480,IEX,GGG
6481,IEX,ROP
6482,IEX,PH
6483,IEX,CFX
6484,IEX,XYL
6485,IEX,ITT
6486,IEX,SPY
6487,IFF,BCPC
6488,IFF,UG
6489,IFF,EL
6490,IFF,GRA
6491,IFF,PG
6492,IFF,SCL
6493,IFF,SXT
